episode,reward,moving_avg_reward,epsilon,loss,steps
151,129.0,104.2,0.05000000263260156,0.7819151301803284,9852
152,135.0,106.4,0.05000000200967405,0.6372291341079054,9987
153,115.0,107.65,0.050000001596753565,0.8350337960635839,10102
154,135.0,109.9,0.050000001218928926,0.727013245569887,10237
155,118.0,111.0,0.05000000096268651,0.7346615875771237,10355
156,119.0,112.6,0.0500000007587921,0.6837019866504589,10474
157,117.0,114.7,0.05000000060047909,0.6798744268365141,10591
158,116.0,115.9,0.05000000047614757,0.6784917678651882,10707
159,148.0,115.45,0.05000000035415258,0.7452526494382402,10855
160,143.0,116.4,0.05000000026606159,0.7330586431040005,10998
161,169.0,117.65,0.050000000189753875,0.6243812287027931,11167
162,155.0,120.45,0.050000000139174404,0.6488478207780469,11322
163,167.0,123.4,0.050000000099656355,0.7655988637982549,11489
164,174.0,127.2,0.05000000007036724,0.5141348516697,11663
165,192.0,131.85,0.050000000047929344,0.7009851684366973,11855
166,168.0,135.65,0.05000000003425142,0.6608172025465008,12023
167,294.0,145.2,0.05000000001902451,0.6887757286150642,12317
168,238.0,152.2,0.05000000001181923,0.6292552166234922,12555
169,229.0,158.6,0.050000000007476224,0.620327668004226,12784
170,289.0,167.5,0.05000000000419431,0.6530302727408063,13073
171,195.0,170.8,0.05000000000283979,0.6680585948033975,13268
172,288.0,178.45,0.050000000001596365,0.6080674448458012,13556
173,294.0,187.4,0.05000000000088668,0.5674644060952424,13850
174,383.0,199.8,0.050000000000412194,0.5493973678114092,14233
175,295.0,208.65,0.050000000000228494,0.581648698098705,14528
176,282.0,216.8,0.050000000000129996,0.5619437738275486,14810
177,247.0,223.3,0.05000000000007932,0.5274308338414441,15057
178,232.0,229.1,0.05000000000004987,0.5992273034142523,15289
179,159.0,229.65,0.05000000000003629,0.48274186039167755,15448
180,151.0,230.05,0.05000000000002683,0.6054847373917008,15599
181,142.0,228.7,0.0500000000000202,0.5455703770768054,15741
182,143.0,228.1,0.05000000000001518,0.5364241762855253,15884
183,155.0,227.5,0.05000000000001113,0.515700522137265,16039
184,256.0,231.6,0.05000000000000667,0.49712784514122177,16295
185,135.0,228.75,0.050000000000005096,0.5776016656999234,16430
186,301.0,235.4,0.05000000000000279,0.4997861827491625,16731
187,190.0,230.2,0.05000000000000191,0.578173592980755,16921
188,194.0,228.0,0.05000000000000129,0.546726312286691,17115
